osmid,lanes,name,highway,maxspeed,oneway,length,geometry,width,bridge,ref,access,tunnel,junction,service,area,est_width,u,v,key
"[30081256, 431571673, 20313594, 30081416]","['2', '3']","['Neuköllner Straße', 'Rudower Straße']",secondary,50,True,985.058,"LINESTRING (13.4832572 52.4258639, 13.4831375 52.4259496, 13.4829241 52.4261024, 13.4826985 52.426264, 13.4825686 52.4263571, 13.4822783 52.426565, 13.4808064 52.4276127, 13.4807067 52.4276866, 13.4798955 52.4283024, 13.4798176 52.4283561, 13.4794571 52.4286255, 13.4791561 52.42885, 13.4790865 52.4289025, 13.4788609 52.4290711, 13.4788324 52.4290924, 13.4785665 52.4292911, 13.4785477 52.4293051, 13.4783592 52.4294323, 13.4781576 52.4295951, 13.4780375 52.4296841, 13.4779856 52.4297291, 13.4779519 52.4297584, 13.4777279 52.429953, 13.4776085 52.4300567, 13.4775148 52.4301362, 13.477426 52.430206, 13.4768745 52.4306529, 13.4767039 52.4307847, 13.4766198 52.4308497, 13.4763736 52.4310274, 13.4758426 52.4313296, 13.4757782 52.4313614, 13.475399 52.4315695, 13.4753653 52.4315872, 13.4745928 52.4319535, 13.4742629 52.4321134, 13.4740748 52.4322046, 13.4738969 52.4322908, 13.4738299 52.4323232, 13.4737463 52.4323637, 13.4735998 52.4324347)",,,,,,,,,,138498905,1679818087,0
"[30077249, 37012133, 5108263, 385969258, 139771856, 431571670, 854459134]","['1', '3']","['Lipschitzallee', 'Fritz-Erler-Allee']",tertiary,50,True,1717.281,"LINESTRING (13.483109 52.4257828, 13.4829605 52.4257197, 13.4828862 52.4256882, 13.4827346 52.4256366, 13.4825286 52.4255965, 13.4823137 52.4255821, 13.4822666 52.4255835, 13.4819116 52.4255938, 13.4816053 52.4256026, 13.4812681 52.4256124, 13.4809967 52.4256202, 13.4809407 52.4256219, 13.4806703 52.4256297, 13.4804412 52.4256363, 13.4802339 52.4256421, 13.4797431 52.4256563, 13.4792779 52.4256686, 13.4767255 52.4257364, 13.4765189 52.4257419, 13.4749564 52.425784, 13.4742343 52.4258035, 13.4741736 52.4258051, 13.474103 52.425807, 13.4739695 52.4258106, 13.4738234 52.4258145, 13.4732 52.4258313, 13.4728328 52.4258412, 13.4724368 52.425867, 13.4720514 52.4259124, 13.4718188 52.4259456, 13.4715952 52.425991, 13.4713829 52.4260365, 13.4713254 52.426051, 13.471163 52.426092, 13.470866 52.4262029, 13.4705855 52.4263162, 13.4703138 52.4264364, 13.4700481 52.4265686, 13.4697249 52.4267593, 13.4688177 52.4273518, 13.4684068 52.4276201, 13.4683545 52.4276542, 13.4682538 52.4277242, 13.4683761 52.4277933, 13.4686308 52.4279395, 13.4686858 52.4279731, 13.4691547 52.4282591, 13.4700474 52.4288036, 13.4704993 52.4291173, 13.4705557 52.4291565, 13.4707508 52.429312, 13.4708821 52.4294171, 13.4711783 52.4296631, 13.4713847 52.4298314, 13.4715476 52.4299817, 13.4716473 52.4300786, 13.4719247 52.4303494, 13.4720235 52.4304459, 13.472405 52.4308667, 13.4727828 52.4313567, 13.4730279 52.4317499, 13.4733815 52.4321727, 13.4734158 52.4322138, 13.4734931 52.4323062)",,,,,,,,,,138498911,1665723031,0
392622003,,,path,,False,10.082,"LINESTRING (13.4634209 52.4244188, 13.4632816 52.4244505)",,,,,,,,,,138506018,138509153,0
31099803,1,Lipschitzallee,tertiary,,True,204.55199999999996,"LINESTRING (13.4634209 52.4244188, 13.4634886 52.4245115, 13.4637726 52.4248681, 13.4641958 52.4252133, 13.4646556 52.4255767, 13.4650085 52.4258027, 13.4651664 52.4259038)",,,,,,,,,,138506018,291013317,0
846732250,1,Lipschitzallee,tertiary,,True,10.445,"LINESTRING (13.4616815 52.4217295, 13.46174 52.4218164)",,,,,,,,,,138506022,138436578,0
854460710,2,Lipschitzallee,tertiary,,True,10.208,"LINESTRING (13.4616157 52.4218451, 13.4615639 52.4217589)",,,,,,,,,,138507619,138509155,0
"[854460712, 437191424, 30084196, 30076967]","['2', '3']",Kölner Damm,tertiary,50,True,1174.6069999999997,"LINESTRING (13.4616157 52.4218451, 13.4614817 52.4218757, 13.4595066 52.4223271, 13.4580732 52.4226547, 13.4577573 52.422727, 13.4575008 52.4227856, 13.4573926 52.4228107, 13.4567168 52.4229695, 13.4557959 52.4231856, 13.4554461 52.4232678, 13.4528319 52.4238819, 13.4527768 52.4238949, 13.4525895 52.4239389, 13.45254 52.4239505, 13.4524531 52.4239709, 13.4517956 52.4241389, 13.4511376 52.4243322, 13.4504436 52.4245721, 13.4502913 52.4246248, 13.4497515 52.4248537, 13.4490949 52.4251997, 13.44888 52.4253463, 13.4487225 52.4254692, 13.4481565 52.4260087, 13.4479595 52.4262388, 13.4478964 52.4262881, 13.4475065 52.4266311, 13.4471934 52.4268756, 13.4471534 52.4269069, 13.4470533 52.4269851)",,,,,,,,,,138507619,1831656635,0
392622003,,,path,,False,10.082,"LINESTRING (13.4632816 52.4244505, 13.4634209 52.4244188)",,,,,,,,,,138509153,138506018,0
"[31099800, 846724605]","['1', '2']",Lipschitzallee,tertiary,,True,310.9790000000001,"LINESTRING (13.4632816 52.4244505, 13.4632357 52.4243832, 13.4626244 52.4234663, 13.4622328 52.4228248, 13.4622214 52.4228071, 13.4620039 52.4224684, 13.4619876 52.4224426, 13.4619275 52.4223476, 13.4618667 52.4222515, 13.4616648 52.4219246, 13.4616157 52.4218451)",,,,,,,,,,138509153,138507619,0
"[846732251, 846724612, 827931669]",,,path,,False,304.625,"LINESTRING (13.4632816 52.4244505, 13.4631927 52.4244421, 13.463014 52.4244732, 13.4628534 52.4245309, 13.4626398 52.4245798, 13.4623401 52.4246742, 13.4621273 52.4247479, 13.4619349 52.4248357, 13.4617006 52.4249273, 13.4615333 52.4250181, 13.4613896 52.4251256, 13.461305 52.425179, 13.4609934 52.4252651, 13.4607634 52.425327, 13.4603278 52.4254662, 13.4599221 52.4256304, 13.4594958 52.4258482)",,,,,,,,,,138509153,291013320,0
30076966,1,Kölner Damm,tertiary,,True,8.619,"LINESTRING (13.4615639 52.4217589, 13.4616815 52.4217295)",,,,,,,,,,138509155,138506022,0
431571677,4,Rudower Straße,secondary,50,True,19.552,"LINESTRING (13.4732583 52.4324083, 13.4734931 52.4323062)",,,,,,,,,,138548551,1665723031,0
"[883385409, 883385410, 883385411, 431571656, 385969257, 863216233, 139771854, 431571671, 30077245, 854459133, 42748894]","['1', '2', '3']","['Fritz-Erler-Allee', 'Lipschitzallee']",tertiary,50,True,1340.583,"LINESTRING (13.4732583 52.4324083, 13.4732026 52.4323169, 13.4730408 52.4320516, 13.4726383 52.4313913, 13.472259 52.4308834, 13.4718707 52.4304545, 13.4715349 52.4301208, 13.4714378 52.4300271, 13.4711512 52.4297684, 13.4710835 52.4297072, 13.4709228 52.4295774, 13.4706412 52.42935, 13.4704533 52.4292064, 13.4699318 52.4288552, 13.4684222 52.4279375, 13.468331 52.4278821, 13.4682813 52.4278519, 13.4681655 52.4277855, 13.4680471 52.4278679, 13.4676363 52.4281351, 13.4674781 52.4282385, 13.467283 52.428369, 13.467006 52.4285509, 13.4667291 52.4287333, 13.4664528 52.4289009, 13.4662608 52.4290139, 13.4661658 52.4290706, 13.4660679 52.4291254, 13.4660246 52.4291488, 13.4659244 52.4292031, 13.4656723 52.429338, 13.4654235 52.4294619, 13.4653068 52.4295203, 13.4652373 52.4295522, 13.4651326 52.4296003, 13.4650239 52.429652, 13.4649932 52.4296657, 13.4646765 52.4298074, 13.464299 52.4299668, 13.464122 52.4300359, 13.4636271 52.4302236, 13.4629277 52.4304791, 13.4626286 52.4305891, 13.4620419 52.4308033, 13.4618301 52.4308828, 13.4617316 52.4309183, 13.4616718 52.4309423, 13.4616105 52.4309667, 13.4615588 52.4309874, 13.4615002 52.4310108, 13.4612351 52.4311225, 13.4608838 52.4313071, 13.4608422 52.4313391, 13.4607592 52.4313917, 13.4606331 52.4314817, 13.46047 52.431621, 13.4603382 52.4317504, 13.4603034 52.4317845, 13.460205 52.4318813)",,,,,,,,,,138548551,34968326,0
79131692,,,path,,False,9.812,"LINESTRING (13.5137791 52.4012619, 13.5139054 52.4013049)",,,,,,,,,,138548566,21537447,0
151742495,,Mauerweg,path,,False,907.48,"LINESTRING (13.5137791 52.4012619, 13.5137326 52.401223, 13.5136907 52.4011879, 13.5116275 52.4008361, 13.5110829 52.4007515, 13.5101835 52.4006149, 13.509469 52.4004928, 13.5064445 52.4000381, 13.5055119 52.3999058, 13.5045983 52.3998053, 13.5033199 52.3996582, 13.5029207 52.3996091, 13.5009478 52.3993838, 13.5008159 52.3993622)",,,,,,,,,,138548566,1906766819,0
30081255,3,Neuköllner Straße,secondary,50,True,233.61299999999997,"LINESTRING (13.4854717 52.4242545, 13.4853828 52.4243186, 13.4850777 52.4245388, 13.4844017 52.4250233, 13.4839353 52.4253656, 13.4834901 52.4256923, 13.4834524 52.42572, 13.483383 52.4257709, 13.4832572 52.4258639)",,,,,,,,,,138562268,138498905,0
"[431353986, 196631171, 196631170, 152046245, 56866152, 43063529, 481431146, 51939088, 491112753, 152046225, 431353980, 64308402, 22875770, 422250299, 422250300]","['1', '2', '3']","['Edisonstraße', 'An der Wuhlheide']",secondary,"['30', '50']",True,3562.8870000000015,"LINESTRING (13.5132603 52.4672264, 13.5133312 52.4673908, 13.5134405 52.467628, 13.5134754 52.4676982, 13.5135202 52.4677704, 13.5137154 52.4679773, 13.5138727 52.4681515, 13.5140619 52.4683382, 13.5142044 52.4684505, 13.5143083 52.4685173, 13.5143479 52.4685447, 13.5143834 52.4685647, 13.5145319 52.4686483, 13.5146439 52.4685852, 13.5151285 52.4683786, 13.5163351 52.4678788, 13.5171402 52.4675628, 13.5173801 52.4674914, 13.5176645 52.4674291, 13.5177852 52.4674035, 13.5185655 52.4672475, 13.5192888 52.4671081, 13.5197144 52.4670243, 13.5202558 52.4668876, 13.5211546 52.4665203, 13.5212602 52.4664757, 13.5214757 52.4663852, 13.521618 52.4663194, 13.5223526 52.4659975, 13.5229143 52.4657581, 13.5234373 52.465539, 13.5245489 52.4650631, 13.525371 52.4647112, 13.5255155 52.4646494, 13.5272302 52.4639014, 13.5280906 52.4635357, 13.5287554 52.4632456, 13.5301093 52.462662, 13.5322023 52.4617447, 13.5323419 52.4616838, 13.534704 52.460714, 13.5357541 52.4602623, 13.5360407 52.4601383, 13.5365441 52.459923, 13.537179 52.4596494, 13.537416 52.4595473, 13.5375014 52.4595137, 13.5375731 52.4594855, 13.537791 52.4593997, 13.5383417 52.4591979, 13.5388623 52.459007, 13.5394085 52.4588035, 13.5397943 52.4586577, 13.5420345 52.4578264, 13.5422715 52.4577437, 13.5426208 52.4576276, 13.5432478 52.4575177, 13.5433601 52.457498, 13.5437901 52.4574102, 13.5452747 52.4571309, 13.5454525 52.4571025, 13.5456572 52.4570782, 13.5458625 52.4570702, 13.5459109 52.4570683, 13.5460383 52.4570666, 13.5464146 52.457061, 13.5467726 52.4570569, 13.5468924 52.4570555, 13.5469578 52.4570541, 13.5474622 52.4570435, 13.5477344 52.4570399, 13.5479377 52.4570317, 13.5481584 52.4570136, 13.5483761 52.4569837, 13.5486039 52.4569417, 13.548818 52.4568846, 13.5490205 52.4568196, 13.5496489 52.4566041, 13.5497883 52.4565597, 13.5501113 52.4564519, 13.5505018 52.4563215, 13.5506828 52.4562583, 13.5507392 52.4562403, 13.5509661 52.4561759, 13.551146 52.456136, 13.5513469 52.4561041, 13.5520864 52.4560027, 13.5537387 52.4557875, 13.5544138 52.4557025, 13.5546482 52.4556677, 13.5547625 52.4556513, 13.554928 52.4556281, 13.5552204 52.4555971, 13.5554932 52.4555841, 13.5560902 52.4555932, 13.5562958 52.4555961, 13.5567741 52.4556036, 13.5568195 52.4556043, 13.5572159 52.4556137, 13.557511 52.4556391, 13.557983 52.4557113, 13.5580854 52.4557268, 13.5582667 52.4557553, 13.5583761 52.4557723)",,,,,,,,,,150541835,370900635,0
"[909674378, 304398009, 128022901, 456662393, 35390719]",2,Schöneicher Straße,"['secondary', 'path']",50,False,3827.653,"LINESTRING (13.6255325 52.4575434, 13.6257318 52.4575481, 13.6258921 52.4575518, 13.6260523 52.4576228, 13.6268497 52.4576583, 13.6279196 52.4577059, 13.6281662 52.4577258, 13.628315 52.4577524, 13.6284554 52.4577818, 13.6286162 52.4578236, 13.6287303 52.4578527, 13.6298188 52.4580988, 13.6309564 52.4583561, 13.6311878 52.4584084, 13.6315883 52.458494, 13.6324888 52.4587047, 13.6353225 52.4593308, 13.6372992 52.4597897, 13.6375752 52.4598514, 13.6425062 52.4609516, 13.6435672 52.46118, 13.6495871 52.4625263, 13.6555939 52.4638682, 13.656981 52.4641924, 13.6615766 52.4652253, 13.6675946 52.4665524, 13.6700765 52.4670966, 13.6735831 52.4678918, 13.678689 52.4690229)",2,,,,,,,,,150954581,415007130,0
"[4400147, 150514948]","['2', '3']","['Lützowufer', 'Lützowplatz']",secondary,50,True,94.67500000000001,"LINESTRING (13.3523488 52.5053215, 13.3525734 52.5053722, 13.3528274 52.5054162, 13.3530644 52.5054629, 13.3536602 52.505615)",,,,,,,,,,162055830,29018852,0
664570304,,,path,,False,8.501,"LINESTRING (13.3523488 52.5053215, 13.352329 52.5053498, 13.352329 52.5053742, 13.352329 52.5053955)",,,,,,,,,,162055830,3830740351,0
81370994,2,Köpenicker Straße,secondary,50,False,7.94,"LINESTRING (13.5587901 52.4700551, 13.5587705 52.4699847)",,,,,,,,,,164681990,31011978,0
229321132,,,path,,False,13.535,"LINESTRING (13.2997852 52.5792017, 13.2999158 52.5791094)",,,,,,,,,,168409281,168409288,0
"[4569873, 27840665]",3,Holzhauser Straße,secondary,50,True,27.826999999999998,"LINESTRING (13.2997852 52.5792017, 13.2996394 52.5791256, 13.2994792 52.5790343)",,,,,,,,,,168409281,1459876978,0
"[182527418, 229321132, 182527415]",,,"['cycleway', 'path']",,False,642.4310000000002,"LINESTRING (13.2997852 52.5792017, 13.2996659 52.5792441, 13.2996244 52.5792668, 13.2991811 52.57951, 13.2988476 52.5796749, 13.2982813 52.5798925, 13.2981411 52.5799464, 13.2976501 52.5800901, 13.2968844 52.5803141, 13.2968259 52.5803315, 13.295917 52.5806025, 13.2956501 52.5806791, 13.2956078 52.5806917, 13.2954856 52.5807281, 13.2949829 52.5808777, 13.2949147 52.580896, 13.2945699 52.580985, 13.2942388 52.5810607, 13.2938911 52.5811144, 13.2934573 52.5811549, 13.2934375 52.5811568, 13.2930151 52.5811633, 13.2928965 52.5811588, 13.2922643 52.5811406, 13.2916496 52.5811221, 13.2915305 52.5811185, 13.2913511 52.5811358, 13.2911224 52.5811444)",,yes,,,,,,,,168409281,1459877020,0
229321132,,,path,,False,13.535,"LINESTRING (13.2999158 52.5791094, 13.2997852 52.5792017)",,,,,,,,,,168409288,168409281,0
27840664,,Holzhauser Straße,secondary,50,True,202.035,"LINESTRING (13.2999158 52.5791094, 13.3007434 52.5795718, 13.3008443 52.5796268, 13.3010416 52.5797364, 13.3013559 52.579911, 13.3020489 52.5802767, 13.3020985 52.5803426)",,,,,,,,,,168409288,29551951,0
"[229321132, 229321135]",,,path,,False,1015.0510000000002,"LINESTRING (13.2999158 52.5791094, 13.2999702 52.5790373, 13.2999937 52.5790222, 13.3008134 52.5784969, 13.3011442 52.5783596, 13.3022081 52.5781299, 13.3025691 52.5780519, 13.3028979 52.5779976, 13.3036596 52.5778718, 13.3044952 52.5777471, 13.3054968 52.5775978, 13.3065336 52.577479, 13.3069372 52.577452, 13.3077106 52.5774002, 13.3079985 52.5773871, 13.3093869 52.5773206, 13.3097887 52.5773226, 13.3101618 52.5772961, 13.3104942 52.5772662, 13.3109925 52.5771864, 13.3140887 52.5767408)",,,,,,,,,,168409288,2159902276,0
"[320420912, 320420913, 785302396, 154041918]","['2', '3']",Ebertstraße,"['secondary', 'primary']",50,True,326.075,"LINESTRING (13.3774555 52.5153908, 13.3773612 52.5147191, 13.3773529 52.5145902, 13.377342 52.5144606, 13.3773393 52.5144324, 13.3770834 52.513216, 13.3770769 52.5131836, 13.3770573 52.5130355, 13.3770435 52.5128651, 13.3770329 52.5126221, 13.3770313 52.5125846, 13.3770264 52.5124721)",,,B 5,,,,,,,175652803,281157439,0
"[81112065, 283022990]","['3', '4']",Kurt-Schumacher-Damm,primary,50,True,87.649,"LINESTRING (13.3265022 52.5625105, 13.3264354 52.5623854, 13.326367 52.5622647, 13.3261868 52.5619637, 13.3261008 52.5618602, 13.3260319 52.5617774)",,,,,,,,,,186969527,1243852524,0
"[4071978, 603591603]",2,Kapweg,primary,50,True,20.816,"LINESTRING (13.3265022 52.5625105, 13.3266732 52.5624601, 13.3267907 52.5624541)",,,,,,,,,,186969527,8083558326,0
"[22391032, 704504821, 37585559]",2,Heiligenseestraße,"['secondary', 'cycleway']",50,True,198.61100000000002,"LINESTRING (13.2749923 52.5979921, 13.2748966 52.5979735, 13.2746896 52.5979014, 13.2743871 52.5977746, 13.2739509 52.5975918, 13.2734996 52.5974059, 13.2731704 52.597305, 13.2729051 52.5972505, 13.2727171 52.5972438, 13.2727155 52.5971384, 13.2726977 52.5970491)",,,,,,,,,,194037560,6616144474,0
"[899092576, 13252409, 407016007]","['2', '3']",Rixdorfer Straße,secondary,50,False,424.83600000000007,"LINESTRING (13.4973814 52.4581862, 13.4975062 52.4582418, 13.4975995 52.4582917, 13.4979706 52.4585157, 13.498374 52.4587718, 13.4996209 52.4595114, 13.5001828 52.4598561, 13.5007993 52.4602339, 13.5014626 52.4606403, 13.501707 52.4607901, 13.5017488 52.4608125, 13.5018037 52.4608469, 13.5018567 52.4608484)",,,,,,,,,,201614971,533757985,0
335479897,3,Greifswalder Straße,primary,50,True,80.30600000000001,"LINESTRING (13.4336981 52.5369049, 13.4331595 52.536455, 13.433103 52.5364078, 13.4329991 52.5363211)",,,B 2,,,,,,,201808436,29266245,0
882325274,,,path,,False,143.3,"LINESTRING (13.4336981 52.5369049, 13.4334788 52.5370459, 13.4332721 52.537168, 13.4331538 52.5372138, 13.4330107 52.5372619, 13.4322095 52.5375498, 13.4319838 52.5376477)",,,,,,,,,,201808436,201812328,0
31719431,2,Daumstraße,secondary,50,True,9.464,"LINESTRING (13.2325016 52.5406044, 13.2325041 52.5406895)",,,,,,,,,,203590068,26759330,0
28541531,2,Gartenfelder Straße,tertiary,30,True,72.024,"LINESTRING (13.2325016 52.5406044, 13.2326048 52.5406031, 13.2326412 52.5406026, 13.2326856 52.540602, 13.2327959 52.5406141, 13.2329389 52.5406541, 13.2329978 52.5406886, 13.2330664 52.5407431, 13.2331317 52.540822, 13.2332243 52.5409773)",,,,,,,,,,203590068,253250427,0
610371796,2,Wilhelmstraße,secondary,30,True,30.361,"LINESTRING (13.1953315 52.5278362, 13.1954509 52.5280994)",,,,,,,,,,205341546,26759883,0
538512670,,Pichelsdorfer Straße,tertiary,50,True,44.22,"LINESTRING (13.1953315 52.5278362, 13.1954635 52.5277914, 13.1955635 52.5277618, 13.1956784 52.5276827, 13.1957679 52.5275619)",,,,,,,,,,205341546,28472261,0
123485306,2,Daumstraße,secondary,50,True,68.211,"LINESTRING (13.2316706 52.5451917, 13.2316503 52.5452493, 13.2315423 52.5454661, 13.2312663 52.5457479)",,,,,,,,,,208775638,208775625,0
"[464372609, 30709742, 354645895]",3,Manteuffelstraße,secondary,50,True,159.673,"LINESTRING (13.3778974 52.4659066, 13.3779191 52.4660163, 13.3780087 52.4661526, 13.3780247 52.4661716, 13.3780544 52.4662071, 13.3781408 52.4663101, 13.3782454 52.4664676, 13.3782651 52.4665108, 13.3782759 52.4665602, 13.3783141 52.4667345, 13.3783267 52.4670868, 13.3782376 52.4672886)",,,,,,,,,,235637262,235637281,0
"[151046060, 354907566, 889199567, 119080628, 185008731]","['5', '2']","['Prellerweg', 'Grazer Damm']","['secondary', 'tertiary']",50,True,1398.5759999999996,"LINESTRING (13.3505717 52.4592161, 13.3495524 52.4591507, 13.3490718 52.4591255, 13.3490066 52.459122, 13.3488922 52.4591159, 13.3488293 52.4591115, 13.3487863 52.4592683, 13.3487525 52.4593913, 13.3487122 52.4595904, 13.3487014 52.4596436, 13.3486597 52.4599321, 13.3486143 52.4603168, 13.3485862 52.460545, 13.3485619 52.4607019, 13.3485192 52.461, 13.3485075 52.4611095, 13.3484342 52.4617413, 13.3484227 52.4618254, 13.3483879 52.4620874, 13.3482732 52.4630054, 13.3482466 52.4632169, 13.3482108 52.4634626, 13.3481573 52.4639065, 13.3480201 52.4650307, 13.3479857 52.4653227, 13.3479407 52.4656538, 13.347848 52.4663914, 13.347827 52.4665458, 13.3477807 52.466898, 13.3477755 52.4669394, 13.3477677 52.4670011, 13.3477021 52.4675218, 13.3476865 52.4676451, 13.3476762 52.4677109, 13.3476129 52.4682308, 13.3475866 52.4684326, 13.3474522 52.4694784, 13.3474437 52.4695416, 13.347436 52.4696064, 13.3474169 52.4697692, 13.3473903 52.4700255, 13.3473859 52.4701754, 13.3474059 52.4703337, 13.3474266 52.4704431, 13.3474336 52.4704798, 13.3474532 52.4705835)",,,,,,,,,,241879972,26908559,0
22565768,,,path,,False,82.36099999999999,"LINESTRING (13.3505717 52.4592161, 13.3505655 52.459294, 13.3505142 52.4597143, 13.3504339 52.4598257, 13.3503224 52.4599241)",,,,,,,,,,241879972,241879966,0
203594016,,Am Schülerheim,path,,False,140.894,"LINESTRING (13.2744359 52.4586101, 13.2764832 52.4583881)",,,,,,,,,,243464090,2136043340,0
"[450086104, 139806485, 139806486]","['2', '3']",Clayallee,secondary,50,True,205.04199999999997,"LINESTRING (13.2744359 52.4586101, 13.2748343 52.4599465, 13.2748939 52.4601169, 13.2749489 52.4602743, 13.2749599 52.4603055, 13.2749985 52.4604218)",,,,,,,,,,243464090,26739651,0
"[4782481, 440061668, 440061669]","['3', '4']",Petersburger Straße,primary,50,True,231.025,"LINESTRING (13.45299 52.5179609, 13.4533391 52.5170392, 13.4534478 52.5167523, 13.4535974 52.5163465, 13.4536149 52.5163018, 13.453729 52.5160095, 13.4537558 52.5159362)",,,B 96a,,,,,,,243995320,8427877845,0
25657908,,,path,,False,30.429000000000002,"LINESTRING (13.45299 52.5179609, 13.4530944 52.5179793, 13.453148 52.517988, 13.4532276 52.5180008, 13.453309 52.518014, 13.4533479 52.5180203, 13.4534247 52.5180308)",,,,,,,,,,243995320,474752240,0
"[204721578, 153021553, 461514282]",3,Adlergestell,primary,50,True,437.322,"LINESTRING (13.5425447 52.4343319, 13.5434082 52.4336957, 13.5456582 52.4321809, 13.5461763 52.4318423, 13.5466031 52.4315675, 13.5467501 52.4314683, 13.5468472 52.4314028)",,,B 96a,,,,,,,246771374,1978490363,0
703319904,,,path,,False,17.669,"LINESTRING (13.5887623 52.4698637, 13.5889137 52.4699931)",,,,,,,,,,247145215,247145155,0
"[31344292, 31012742, 461514281, 378178059, 25199309, 378178063, 43169785]",2,Mahlsdorfer Straße,secondary,50,True,1381.7229999999995,"LINESTRING (13.5887623 52.4698637, 13.5886499 52.4697774, 13.5884935 52.4696572, 13.5881509 52.4693939, 13.5880717 52.4693331, 13.5873647 52.4687503, 13.5872499 52.4686561, 13.5860434 52.4676664, 13.5859486 52.4675887, 13.5858743 52.4675261, 13.5849199 52.4667226, 13.5848588 52.4666711, 13.5847798 52.4666046, 13.5846927 52.4665249, 13.584274 52.4661418, 13.5842245 52.4660388, 13.584147 52.4658493, 13.5840235 52.4646101, 13.5840047 52.464422, 13.5839855 52.4642289, 13.5839762 52.4641263, 13.5839464 52.4637972, 13.5839174 52.4636859, 13.5838229 52.4634734, 13.5837157 52.4633423, 13.5835906 52.4631894, 13.5834995 52.4630818, 13.5833239 52.4628744, 13.5830454 52.4625456, 13.5828602 52.4623264, 13.5827707 52.4622237, 13.5823349 52.4617241, 13.5820132 52.4613301, 13.5817079 52.4609683, 13.5815516 52.4607922, 13.5814892 52.4607218, 13.581193 52.4604444, 13.5809117 52.4601811, 13.5807687 52.4600517, 13.5806885 52.4599818, 13.5806173 52.4599204, 13.5802863 52.4596348, 13.5799799 52.4593577, 13.5798534 52.4592441, 13.5798096 52.4592048, 13.5796889 52.4590762, 13.5796581 52.4590412)",,,,,,,,,,247145215,75070774,0
